metabolite_name	rt	mz
Broad_HP_mz108.0806_rt5.67	5.67	108.0805667
Broad_HP_mz212.118_rt5.82	5.82	212.1180127
Broad_HP_mz230.2477_rt5.81	5.81	230.2476794
Broad_HP_mz428.3731_rt5.78	5.78	428.3731098
Broad_HP_mz368.3519_rt5.82	5.82	368.3519071
Broad_HP_mz253.2637_rt5.82	5.82	253.2636582
Broad_HP_mz402.3575_rt5.81	5.81	402.3574917
Broad_HP_mz244.1275_rt5.84	5.84	244.1274617
Broad_HP_mz272.2946_rt5.86	5.86	272.2946301
Broad_HP_mz277.2273_rt5.88	5.88	277.2272681
Broad_HP_mz287.1308_rt5.84	5.84	287.1308452
Broad_HP_mz409.1831_rt5.91	5.91	409.183079099999
Broad_HP_mz590.4_rt6.26	6.26	590.400036099999
Broad_HP_mz256.2997_rt5.9	5.9	256.299745299999
Broad_HP_mz314.2324_rt5.86	5.86	314.2323837
Broad_HP_mz330.246_rt5.81	5.81	330.2460396
Broad_HP_mz372.347_rt5.83	5.83	372.346995199999
Broad_HP_mz421.2955_rt6.02	6.02	421.2955112
Broad_HP_mz320.2946_rt5.9	5.9	320.2945786
Broad_HP_mz236.114_rt5.9	5.9	236.1140478
Broad_HP_mz340.3321_rt5.89	5.89	340.3320681
Broad_HP_mz598.3736_rt5.93	5.93	598.373633199999
Broad_HP_mz274.2739_rt5.89	5.89	274.273887699999
Broad_HP_mz374.3262_rt5.89	5.89	374.3262217
Broad_HP_mz231.1351_rt5.86	5.86	231.1351107
Broad_HP_mz311.1552_rt5.89	5.89	311.1552414
Broad_HP_mz558.3189_rt5.78	5.78	558.318913999999
Broad_HP_mz228.1777_rt5.92	5.92	228.177655399999
Broad_HP_mz263.2116_rt5.96	5.96	263.211592199999
Broad_HP_mz302.2147_rt5.88	5.88	302.2146824
Broad_HP_mz474.2695_rt5.95	5.95	474.2695211
Broad_HP_mz165.1133_rt6.12	6.12	165.1133407
Broad_HP_mz554.2876_rt5.77	5.77	554.2876354
Broad_HP_mz579.4259_rt6.02	6.02	579.425878099999
Broad_HP_mz530.2875_rt5.8	5.8	530.2875125
Broad_HP_mz130.1589_rt5.99	5.99	130.1588589
Broad_HP_mz180.1017_rt5.94	5.94	180.1017119
Broad_HP_mz246.2426_rt6	6	246.2425799
Broad_HP_mz528.2714_rt5.81	5.81	528.271361999999
Broad_HP_mz228.2684_rt5.99	5.99	228.2684015
Broad_HP_mz460.2538_rt5.98	5.98	460.253821899999
Broad_HP_mz621.4193_rt5.95	5.95	621.4192841
Broad_HP_mz207.1239_rt6.11	6.11	207.1238863
Broad_HP_mz416.2276_rt6.04	6.04	416.227584499999
Broad_HP_mz637.4142_rt5.95	5.95	637.4142094
Broad_HP_mz144.982_rt5.85	5.85	144.9820339
Broad_HP_mz506.2876_rt5.87	5.87	506.2875756
Broad_HP_mz536.3346_rt5.87	5.87	536.3345597
Broad_HP_mz184.0637_rt5.77	5.77	184.0636704
Broad_HP_mz221.1283_rt6.03	6.03	221.128288
Broad_HP_mz228.232_rt6.05	6.05	228.2320043
Broad_HP_mz428.2363_rt6.08	6.08	428.2362875
Broad_HP_mz249.1959_rt6.08	6.08	249.1959338
Broad_HP_mz130.0609_rt5.9	5.9	130.060944799999
Broad_HP_mz187.1439_rt6.07	6.07	187.1439171
Broad_HP_mz215.1389_rt6.02	6.02	215.138850499999
Broad_HP_mz124.0868_rt6.12	6.12	124.0867862
Broad_HP_mz369.3838_rt6.09	6.09	369.3837505
Broad_HP_mz558.4028_rt6.16	6.16	558.402781
Broad_HP_mz272.1855_rt6.12	6.12	272.1855014
Broad_HP_mz96.0442_rt6.12	6.12	96.04417608
Broad_HP_mz235.1801_rt6.21	6.21	235.1801408
Broad_HP_mz249.1597_rt6.29	6.29	249.1596764
Broad_HP_mz221.1648_rt6.29	6.29	221.1647799
Broad_HP_mz476.3061_rt6.51	6.51	476.306123399999
Broad_HP_mz773.0768_rt6.11	6.11	773.0768054
Broad_HP_mz251.1752_rt6.34	6.34	251.1751877
Broad_HP_mz460.2538_rt6.35	6.35	460.253788699999
Broad_HP_mz316.2116_rt6.37	6.37	316.2115941
Broad_HP_mz285.2899_rt6.36	6.36	285.289899999999
Broad_HP_mz124.0868_rt6.33	6.33	124.0867597
Broad_HP_mz165.1133_rt6.32	6.32	165.113329099999
Broad_HP_mz142.0974_rt6.4	6.4	142.097370399999
Broad_HP_mz360.2377_rt6.46	6.46	360.2377136
Broad_HP_mz476.3729_rt6.39	6.39	476.372892499999
Broad_HP_mz198.185_rt6.51	6.51	198.185017499999
Broad_HP_mz472.3417_rt6.43	6.43	472.3416957
Broad_HP_mz797.6228_rt6.44	6.44	797.6228117
Broad_HP_mz752.558_rt6.46	6.46	752.557974199999
Broad_HP_mz248.2217_rt6.53	6.53	248.221729799999
Broad_HP_mz796.5845_rt6.46	6.46	796.584502599999
Broad_HP_mz427.3892_rt6.47	6.47	427.389206199999
Broad_HP_mz414.3573_rt6.53	6.53	414.3572578
Broad_HP_mz316.2115_rt6.62	6.62	316.2115478
Broad_HP_mz768.5529_rt6.51	6.51	768.5528974
Broad_HP_mz745.5901_rt6.51	6.51	745.590099099999
Broad_HP_mz742.5393_rt6.52	6.52	742.5392944
Broad_HP_mz789.6173_rt6.52	6.52	789.617298699999
Broad_HP_mz216.1955_rt6.54	6.54	216.1955366
Broad_HP_mz728.5584_rt6.54	6.54	728.5583939
Broad_HP_mz774.5963_rt6.54	6.54	774.5962941
Broad_HP_mz146.0922_rt6.59	6.59	146.092243599999
Broad_HP_mz758.5334_rt6.59	6.59	758.5333566
Broad_HP_mz762.5909_rt6.57	6.57	762.590874099999
Broad_HP_mz189.7673_rt6.57	6.57	189.767313
Broad_HP_mz752.5202_rt6.64	6.64	752.5202246
Broad_HP_mz757.0533_rt6.63	6.63	757.053309199999
Broad_HP_mz716.5215_rt6.64	6.64	716.521487999999
Broad_HP_mz764.5568_rt6.66	6.66	764.556760599999
Broad_HP_mz766.535_rt6.64	6.64	766.535047299999
Broad_HP_mz767.0371_rt6.64	6.64	767.0370768
Broad_HP_mz781.0516_rt6.64	6.64	781.051584499999
Broad_HP_mz258.1697_rt6.67	6.67	258.169727599999
Broad_HP_mz742.537_rt6.63	6.63	742.5370059
Broad_HP_mz776.6148_rt6.65	6.65	776.6148193
Broad_HP_mz251.1752_rt6.73	6.73	251.1751776
Broad_HP_mz692.5218_rt6.68	6.68	692.5218296
Broad_HP_mz755.0364_rt6.65	6.65	755.0364462
Broad_HP_mz275.11_rt6.73	6.73	275.109961
Broad_HP_mz253.128_rt6.75	6.75	253.1279685
Broad_HP_mz371.3264_rt6.7	6.7	371.3263652
Broad_HP_mz178.1337_rt6.81	6.81	178.1336881
Broad_HP_mz319.1663_rt6.71	6.71	319.166309599999
Broad_HP_mz373.165_rt6.74	6.74	373.1649737
Broad_HP_mz145.097_rt6.74	6.74	145.0970379
Broad_HP_mz260.1061_rt6.74	6.74	260.1061315
Broad_HP_mz143.0814_rt6.75	6.75	143.0813966
Broad_HP_mz180.1381_rt6.81	6.81	180.138115099999
Broad_HP_mz790.5581_rt6.73	6.73	790.5580548
Broad_HP_mz346.2221_rt6.8	6.8	346.2221314
Broad_HP_mz97.0758_rt6.83	6.83	97.0758351
Broad_HP_mz131.0814_rt6.79	6.79	131.0813809
Broad_HP_mz146.1651_rt6.73	6.73	146.1650554
Broad_HP_mz230.175_rt6.84	6.84	230.1749732
Broad_HP_mz116.1068_rt6.81	6.81	116.1068324
Broad_HP_mz203.2228_rt6.76	6.76	203.2228265
Broad_HP_mz210.0499_rt6.69	6.69	210.049928599999
Broad_HP_mz175.1396_rt6.69	6.69	175.1396214
Broad_HP_mz102.066_rt6.84	6.84	102.065974999999
Broad_HP_mz218.1001_rt6.71	6.71	218.1001286
Broad_HP_mz130.0974_rt6.86	6.86	130.0973629
Broad_HP_mz278.903_rt6.79	6.79	278.9030023
Broad_HP_mz124.0868_rt6.89	6.89	124.0867549
Broad_HP_mz343.2952_rt6.89	6.89	343.2952376
Broad_HP_mz690.4812_rt7.07	7.07	690.4811501
Broad_HP_mz130.0861_rt6.93	6.93	130.0861194
Broad_HP_mz158.1287_rt6.89	6.89	158.1286645
Broad_HP_mz158.1538_rt6.93	6.93	158.1537932
Broad_HP_mz129.1021_rt6.93	6.93	129.1020905
Broad_HP_mz246.0905_rt6.91	6.91	246.090477099999
Broad_HP_mz292.1323_rt6.92	6.92	292.132348499999
Broad_HP_mz678.4698_rt6.95	6.95	678.469827399999
Broad_HP_mz202.1184_rt6.96	6.96	202.1184354
Broad_HP_mz226.0449_rt6.77	6.77	226.044880199999
Broad_HP_mz101.0707_rt6.96	6.96	101.0707183
Broad_HP_mz318.1671_rt7.03	7.03	318.1670993
Broad_HP_mz200.1392_rt7.05	7.05	200.1392027
Broad_HP_mz115.0864_rt7.02	7.02	115.086389
Broad_HP_mz440.3367_rt7.03	7.03	440.336742899999
Broad_HP_mz152.0472_rt7.15	7.15	152.0471631
Broad_HP_mz216.1957_rt7.14	7.14	216.1956662
Broad_HP_mz176.0656_rt7.11	7.11	176.065581799999
Broad_HP_mz650.4386_rt7.08	7.08	650.4385591
Broad_HP_mz414.321_rt7.11	7.11	414.320983399999
Broad_HP_mz739.5712_rt7.13	7.13	739.5711829
Broad_HP_mz278.1167_rt7.16	7.16	278.116716399999
Broad_HP_mz302.196_rt7.15	7.15	302.195954299999
Broad_HP_mz260.1239_rt7.17	7.17	260.1239137
Broad_HP_mz793.5435_rt7.16	7.16	793.543475299999
Broad_HP_mz723.5406_rt7.17	7.17	723.540564499999
Broad_HP_mz726.0578_rt7.15	7.15	726.057772099999
Broad_HP_mz314.1807_rt7.11	7.11	314.180729999999
Broad_HP_mz151.0615_rt7.03	7.03	151.0615448
Broad_HP_mz711.5408_rt7.25	7.25	711.5408463
Broad_HP_mz161.0919_rt7.23	7.23	161.0919313
Broad_HP_mz572.3344_rt7.25	7.25	572.3344078
Broad_HP_mz285.0999_rt7.35	7.35	285.099866299999
Broad_HP_mz697.5254_rt7.25	7.25	697.5253738
Broad_HP_mz202.1185_rt7.25	7.25	202.1184646
Broad_HP_mz183.0738_rt7.25	7.25	183.0738078
Broad_HP_mz548.3345_rt7.36	7.36	548.334515799999
Broad_HP_mz73.076_rt7.29	7.29	73.0759701799999
Broad_HP_mz638.439_rt7.43	7.43	638.4389969
Broad_HP_mz214.1411_rt7.3	7.3	214.141140799999
Broad_HP_mz90.0912_rt7.4	7.4	90.0911675199999
Broad_HP_mz144.1131_rt7.4	7.4	144.113054699999
Broad_HP_mz274.0919_rt7.17	7.17	274.091948699999
Broad_HP_mz202.18_rt7.49	7.49	202.1799633
Broad_HP_mz102.0911_rt7.48	7.48	102.0911377
Broad_HP_mz402.2331_rt7.34	7.34	402.2330698
Broad_HP_mz508.376_rt7.42	7.42	508.375973199999
Broad_HP_mz88.0755_rt7.36	7.36	88.07553398
Broad_HP_mz226.9513_rt7.28	7.28	226.951283399999
Broad_HP_mz257.1623_rt7.28	7.28	257.162258399999
Broad_HP_mz669.3709_rt7.28	7.28	669.3709258
Broad_HP_mz737.3587_rt7.27	7.27	737.3586841
Broad_HP_mz771.3519_rt7.27	7.27	771.3518834
Broad_HP_mz145.1083_rt7.42	7.42	145.108303199999
Broad_HP_mz446.2594_rt7.37	7.37	446.259364899999
Broad_HP_mz83.0602_rt7.52	7.52	83.06024861
Broad_HP_mz174.1236_rt7.46	7.46	174.1236207
Broad_HP_mz490.2855_rt7.42	7.42	490.285548399999
Broad_HP_mz534.3118_rt7.49	7.49	534.311800199999
Broad_HP_mz134.1174_rt7.53	7.53	134.1174034
Broad_HP_mz212.1392_rt7.39	7.39	212.139216199999
Broad_HP_mz298.0249_rt7.39	7.39	298.024854199999
Broad_HP_mz170.1002_rt7.41	7.41	170.1002172
Broad_HP_mz118.1225_rt7.63	7.63	118.122457
Broad_HP_mz165.1133_rt7.56	7.56	165.113342999999
Broad_HP_mz222.1488_rt7.5	7.5	222.1487911
Broad_HP_mz253.1086_rt7.55	7.55	253.108625899999
Broad_HP_mz154.0974_rt7.5	7.5	154.0974108
Broad_HP_mz180.113_rt7.43	7.43	180.1129903
Broad_HP_mz162.076_rt7.45	7.45	162.075952699999
Broad_HP_mz266.1385_rt7.66	7.66	266.138524
Broad_HP_mz194.1385_rt7.54	7.54	194.1385204
Broad_HP_mz246.0889_rt7.75	7.75	246.088889099999
Broad_HP_mz526.7571_rt7.64	7.64	526.7571371
Broad_HP_mz534.2954_rt7.74	7.74	534.295433399999
Broad_HP_mz702.2181_rt7.71	7.71	702.218054599999
Broad_HP_mz206.8807_rt7.61	7.61	206.880731599999
Broad_HP_mz273.1362_rt7.59	7.59	273.136225099999
Broad_HP_mz290.847_rt7.59	7.59	290.847049799999
Broad_HP_mz562.3266_rt7.59	7.59	562.3266122
Broad_HP_mz752.6342_rt7.59	7.59	752.6342167
Broad_HP_mz754.1349_rt7.59	7.59	754.1349049
Broad_HP_mz795.1166_rt7.59	7.59	795.116586699999
Broad_HP_mz130.0861_rt7.68	7.68	130.086124899999
Broad_HP_mz262.0838_rt7.77	7.77	262.0838405
Broad_HP_mz345.8892_rt7.56	7.56	345.889178599999
Broad_HP_mz597.7734_rt7.57	7.57	597.773406199999
Broad_HP_mz184.0901_rt7.81	7.81	184.090128099999
Broad_HP_mz699.7451_rt7.57	7.57	699.7450569
Broad_HP_mz247.173_rt7.83	7.83	247.173015999999
Broad_HP_mz446.9369_rt7.55	7.55	446.9368695
Broad_HP_mz484.8927_rt7.56	7.56	484.892698999999
Broad_HP_mz195.9771_rt7.56	7.56	195.9770997
Broad_HP_mz320.0754_rt7.7	7.7	320.0753813
Broad_HP_mz172.1331_rt7.82	7.82	172.1330881
Broad_HP_mz212.0915_rt7.8	7.8	212.091506
Broad_HP_mz164.128_rt7.75	7.75	164.127983199999
Broad_HP_mz188.0682_rt7.76	7.76	188.0681551
Broad_HP_mz194.1174_rt7.87	7.87	194.1174056
Broad_HP_mz278.1855_rt8.11	8.11	278.18545
Broad_HP_mz116.1068_rt7.94	7.94	116.1068247
Broad_HP_mz160.1079_rt7.9	7.9	160.107928899999
Broad_HP_mz131.0814_rt7.83	7.83	131.081392599999
Broad_HP_mz235.0592_rt7.85	7.85	235.0591602
Broad_HP_mz86.9085_rt7.83	7.83	86.9084794399999
Broad_HP_mz165.9666_rt7.77	7.77	165.9665679
Broad_HP_mz200.128_rt8.02	8.02	200.127962999999
Broad_HP_mz256.1178_rt7.98	7.98	256.117754699999
Broad_HP_mz90.0912_rt7.93	7.93	90.09116444
Broad_HP_mz120.1017_rt7.93	7.93	120.1017413
Broad_HP_mz152.022_rt7.87	7.87	152.0219671
Broad_HP_mz302.196_rt7.86	7.86	302.196029599999
Broad_HP_mz151.0477_rt7.99	7.99	151.0476901
Broad_HP_mz330.0729_rt7.78	7.78	330.072874099999
Broad_HP_mz87.0551_rt7.87	7.87	87.05513962
Broad_HP_mz208.9724_rt7.87	7.87	208.972372
Broad_HP_mz256.0966_rt8.16	8.16	256.096645599999
Broad_HP_mz240.1018_rt8.42	8.42	240.101762699999
Broad_HP_mz185.0321_rt8	8	185.032106099999
Broad_HP_mz290.1345_rt7.99	7.99	290.1345175
Broad_HP_mz299.1712_rt8.24	8.24	299.1712003
Broad_HP_mz130.0472_rt8	8	130.0472324
Broad_HP_mz169.0582_rt8	8	169.058200599999
Broad_HP_mz224.0682_rt8.23	8.23	224.0681749
Broad_HP_mz420.2855_rt8.25	8.25	420.285483199999
Broad_HP_mz148.0823_rt8	8	148.0823292
Broad_HP_mz186.1122_rt8.25	8.25	186.112236
Broad_HP_mz247.1663_rt8.42	8.42	247.1663423
Broad_HP_mz303.1913_rt8.24	8.24	303.191256599999
Broad_HP_mz130.061_rt8.16	8.16	130.0609798
Broad_HP_mz180.1017_rt8.55	8.55	180.101741199999
Broad_HP_mz190.1072_rt8.34	8.34	190.1071929
Broad_HP_mz268.0515_rt8.21	8.21	268.0515189
Broad_HP_mz160.1331_rt8.45	8.44999999999999	160.133062099999
Broad_HP_mz133.0826_rt8.33	8.33	133.0826121
Broad_HP_mz170.0923_rt8.49	8.49	170.0922562
Broad_HP_mz432.1713_rt8.3	8.3	432.1712699
Broad_HP_mz90.0548_rt8.31	8.31	90.05478557
Broad_HP_mz416.1973_rt8.31	8.31	416.197322199999
Broad_HP_mz678.3361_rt8.3	8.3	678.3361124
Broad_HP_mz148.0604_rt8.52	8.52	148.0603925
Broad_HP_mz184.133_rt8.58	8.58	184.1330298
Broad_HP_mz146.0297_rt8.6	8.6	146.0297347
Broad_HP_mz169.0457_rt8.59	8.59	169.0456737
Broad_HP_mz243.1701_rt8.6	8.6	243.1701343
Broad_HP_mz161.9693_rt8.5	8.5	161.9693465
Broad_HP_mz198.0525_rt8.36	8.36	198.052473999999
Broad_HP_mz216.1229_rt8.52	8.52	216.1228919
Broad_HP_mz291.1662_rt8.44	8.44	291.166181699999
Broad_HP_mz262.1647_rt8.6	8.6	262.164728299999
Broad_HP_mz273.1363_rt8.53	8.52999999999999	273.136331499999
Broad_HP_mz247.0923_rt8.41	8.41	247.0923295
Broad_HP_mz726.9062_rt8.61	8.61	726.9061659
Broad_HP_mz260.1491_rt8.66	8.66	260.149067
Broad_HP_mz186.1487_rt8.63	8.63	186.148661699999
Broad_HP_mz202.1437_rt8.64	8.64	202.1437141
Broad_HP_mz246.1335_rt8.65	8.65	246.1334539
Broad_HP_mz172.1331_rt8.7	8.69999999999999	172.133061
Broad_HP_mz176.128_rt8.64	8.64	176.1279686
Broad_HP_mz216.063_rt8.37	8.36999999999999	216.062968299999
Broad_HP_mz152.0384_rt8.6	8.6	152.038382
Broad_HP_mz110.0085_rt8.59	8.59	110.0085072
Broad_HP_mz111.0118_rt8.59	8.59	111.0118224
Broad_HP_mz151.0351_rt8.59	8.59	151.0351482
Broad_HP_mz204.1177_rt8.74	8.74	204.1177419
Broad_HP_mz355.9798_rt8.59	8.59	355.979770799999
Broad_HP_mz82.537_rt8.59	8.59	82.53696304
Broad_HP_mz94.0649_rt8.79	8.78999999999999	94.0649459899999
Broad_HP_mz241.9995_rt8.59	8.59	241.999467799999
Broad_HP_mz418.2231_rt8.72	8.72	418.2231338
Broad_HP_mz129.0657_rt8.62	8.61999999999999	129.065715
Broad_HP_mz365.228_rt8.79	8.78999999999999	365.2279757
Broad_HP_mz188.1279_rt8.93	8.93	188.1279246
Broad_HP_mz307.2226_rt8.84	8.84	307.222575099999
Broad_HP_mz522.2785_rt8.85	8.85	522.278475999999
Broad_HP_mz409.2542_rt8.9	8.9	409.254158299999
Broad_HP_mz163.1155_rt8.85	8.85	163.115471899999
Broad_HP_mz200.0682_rt8.83	8.83	200.068210499999
Broad_HP_mz103.0388_rt8.85	8.85	103.0387535
Broad_HP_mz683.3838_rt8.84	8.84	683.3838217
Broad_HP_mz184.0941_rt8.83	8.83	184.094116799999
Broad_HP_mz176.128_rt8.93	8.93	176.127977899999
Broad_HP_mz202.1436_rt9.06	9.06	202.1436338
Broad_HP_mz170.1174_rt9.1	9.1	170.117403
Broad_HP_mz174.1123_rt8.97	8.97	174.112281599999
Broad_HP_mz269.1243_rt8.97	8.97	269.1242851
Broad_HP_mz419.7746_rt9.52	9.52	419.774559
Broad_HP_mz321.2018_rt9.05	9.05	321.2017981
Broad_HP_mz243.1827_rt9.15	9.15	243.1826594
Broad_HP_mz257.147_rt9.06	9.06	257.1470112
Broad_HP_mz273.121_rt9.06	9.06	273.1209794
Broad_HP_mz220.1178_rt9.09	9.09	220.117761
Broad_HP_mz190.1072_rt9.16	9.16	190.107188699999
Broad_HP_mz491.7956_rt9.22	9.22	491.7956366
Broad_HP_mz241.1294_rt9.18	9.18	241.1293637
Broad_HP_mz265.177_rt9.23	9.23	265.1769975
Broad_HP_mz292.1978_rt9.13	9.13	292.1977754
Broad_HP_mz200.128_rt9.39	9.39	200.127991
Broad_HP_mz276.1011_rt9.34	9.34	276.101116199999
Broad_HP_mz520.8167_rt9.34	9.34	520.8166621
Broad_HP_mz178.0861_rt9.41	9.41	178.086087999999
Broad_HP_mz312.1665_rt9.2	9.19999999999999	312.1664584
Broad_HP_mz158.1175_rt9.5	9.5	158.117476
Broad_HP_mz166.0836_rt9.39	9.39	166.0836281
Broad_HP_mz197.1007_rt9.16	9.16	197.100741199999
Broad_HP_mz318.2134_rt9.37	9.36999999999999	318.213418199999
Broad_HP_mz132.1018_rt9.34	9.34	132.1017931
Broad_HP_mz262.1284_rt9.26	9.26	262.1283851
Broad_HP_mz664.1149_rt9.13	9.13	664.1149096
Broad_HP_mz170.1174_rt9.47	9.47	170.117423199999
Broad_HP_mz613.1589_rt9.1	9.1	613.158928299999
Broad_HP_mz194.0324_rt9.58	9.58	194.032405799999
Broad_HP_mz166.0861_rt9.55	9.55	166.086124399999
Broad_HP_mz178.0585_rt9.38	9.38	178.058530499999
Broad_HP_mz229.1544_rt9.66	9.66	229.1543511
Broad_HP_mz457.3019_rt9.66	9.66	457.3018616
Broad_HP_mz197.1032_rt9.5	9.5	197.103179
Broad_HP_mz176.1279_rt9.72	9.72	176.1279088
Broad_HP_mz204.1534_rt9.72	9.72	204.1534488
Broad_HP_mz70.0641_rt9.66	9.66	70.0641375999999
Broad_HP_mz146.1175_rt9.86	9.86	146.1174674
Broad_HP_mz265.0696_rt9.81	9.81	265.0695944
Broad_HP_mz475.2021_rt9.82	9.82	475.202105099999
Broad_HP_mz249.0956_rt9.77	9.77	249.095574099999
Broad_HP_mz290.1709_rt9.81	9.81	290.1709108
Broad_HP_mz195.1127_rt10.14	10.14	195.1126948
Broad_HP_mz241.1545_rt10.15	10.15	241.154477899999
Broad_HP_mz285.1556_rt9.86	9.86	285.1555945
Broad_HP_mz192.1229_rt9.91	9.91	192.1228721
Broad_HP_mz184.1331_rt10.21	10.21	184.1330562
Broad_HP_mz152.0705_rt10.05	10.05	152.0705337
Broad_HP_mz174.1123_rt10.06	10.06	174.1123465
Broad_HP_mz357.213_rt10.24	10.24	357.2130119
Broad_HP_mz215.1389_rt10.41	10.41	215.138905599999
Broad_HP_mz70.0641_rt10.49	10.49	70.0641173599999
Broad_HP_mz229.1544_rt10.49	10.49	229.154392699999
Broad_HP_mz251.1363_rt10.41	10.41	251.1363234
Broad_HP_mz188.1279_rt10.8	10.8	188.127902799999
Broad_HP_mz537.1946_rt10.51	10.51	537.194639899999
Broad_HP_mz280.0919_rt10.52	10.52	280.0918785
Broad_HP_mz296.0659_rt10.71	10.71	296.0658515
Broad_HP_mz526.1974_rt10.52	10.52	526.1974139
Broad_HP_mz542.1716_rt10.44	10.44	542.171625299999
Broad_HP_mz662.7374_rt10.51	10.51	662.737356299999
Broad_HP_mz553.1687_rt10.48	10.48	553.168652599999
Broad_HP_mz794.2972_rt10.47	10.47	794.2972006
Broad_HP_mz791.2888_rt10.47	10.47	791.288809399999
Broad_HP_mz654.7486_rt10.51	10.51	654.748556
Broad_HP_mz655.2498_rt10.51	10.51	655.2498272
Broad_HP_mz176.128_rt10.77	10.77	176.127991799999
Broad_HP_mz221.1495_rt10.56	10.56	221.149511999999
Broad_HP_mz788.4252_rt10.93	10.93	788.425218299999
Broad_HP_mz620.3952_rt11.15	11.15	620.3951978
Broad_HP_mz517.3196_rt11.24	11.24	517.3196113
Broad_HP_mz516.9851_rt11.24	11.24	516.985107399999
Broad_HP_mz246.1811_rt10.86	10.86	246.181067399999
Broad_HP_mz205.1545_rt10.9	10.9	205.154528099999
Broad_HP_mz242.6417_rt11.13	11.13	242.6417441
Broad_HP_mz484.2765_rt11.13	11.13	484.276516
Broad_HP_mz235.6521_rt11.31	11.31	235.652111999999
Broad_HP_mz199.1313_rt11.84	11.84	199.131331899999
Broad_HP_mz357.2493_rt11.62	11.62	357.2493389
Broad_HP_mz483.6464_rt11.92	11.92	483.646359299999
Broad_HP_mz369.2494_rt11.94	11.94	369.249434599999
Broad_HP_mz243.1757_rt12.29	12.29	243.175727999999
Broad_HP_mz234.1563_rt12.51	12.51	234.156339199999
Broad_HP_mz250.1836_rt12.8	12.8	250.1835728
Broad_HP_mz291.7022_rt13	13	291.7022013
Broad_HP_mz159.969_rt15.9	15.9	159.9690452
Broad_HP_mz640.5506_rt1.6	1.6	640.550618099999
Broad_HP_mz610.5399_rt1.62	1.62	610.539936
Broad_HP_mz784.6246_rt1.64	1.64	784.6246198
Broad_HP_mz606.618_rt1.65	1.65	606.618037599999
Broad_HP_mz512.3942_rt1.67	1.67	512.3942164
Broad_HP_mz450.3363_rt1.67	1.67	450.336294599999
Broad_HP_mz474.3129_rt1.69	1.69	474.312897099999
Broad_HP_mz550.5556_rt1.67	1.67	550.555564
Broad_HP_mz488.4307_rt1.68	1.68	488.4306512
Broad_HP_mz425.3774_rt1.7	1.7	425.377407399999
Broad_HP_mz684.5038_rt1.69	1.69	684.503798599999
Broad_HP_mz490.3737_rt1.72	1.72	490.3736625
Broad_HP_mz632.4729_rt1.74	1.74	632.4729307
Broad_HP_mz462.2022_rt1.8	1.8	462.2022185
Broad_HP_mz257.1746_rt1.83	1.83	257.174593099999
Broad_HP_mz322.1859_rt1.85	1.85	322.185852
Broad_HP_mz389.3622_rt1.83	1.83	389.3622409
Broad_HP_mz341.232_rt1.82	1.82	341.232006899999
Broad_HP_mz592.3325_rt1.82	1.82	592.3324813
Broad_HP_mz256.1542_rt1.86	1.86	256.1541599
Broad_HP_mz350.2171_rt1.86	1.86	350.217125
Broad_HP_mz374.2171_rt1.85	1.85	374.217108499999
Broad_HP_mz388.2327_rt1.86	1.86	388.2327192
Broad_HP_mz489.4147_rt1.85	1.85	489.414707
Broad_HP_mz211.1327_rt1.87	1.87	211.1326521
Broad_HP_mz301.1644_rt1.87	1.87	301.1643942
Broad_HP_mz332.1702_rt1.87	1.87	332.1702098
Broad_HP_mz390.2483_rt1.86	1.86	390.2483414
Broad_HP_mz434.2745_rt1.87	1.87	434.274464299999
Broad_HP_mz604.6028_rt1.87	1.87	604.6027741
Broad_HP_mz336.238_rt1.87	1.87	336.2379629
Broad_HP_mz375.3466_rt1.87	1.87	375.3465737
Broad_HP_mz461.383_rt1.87	1.87	461.382951699999
Broad_HP_mz530.3686_rt1.89	1.89	530.368582299999
Broad_HP_mz608.5975_rt1.86	1.86	608.5975078
Broad_HP_mz366.2484_rt1.85	1.85	366.248433999999
Broad_HP_mz778.5459_rt1.89	1.89	778.545862199999
Broad_HP_mz390.3575_rt1.91	1.91	390.3575073
Broad_HP_mz405.3571_rt1.94	1.94	405.3571195
Broad_HP_mz780.5768_rt1.9	1.9	780.576849
Broad_HP_mz550.4678_rt1.95	1.95	550.4678149
Broad_HP_mz332.2796_rt1.95	1.95	332.2795744
Broad_HP_mz664.5355_rt2.02	2.02	664.535499699999
Broad_HP_mz460.3993_rt2.03	2.02999999999999	460.399343999999
Broad_HP_mz491.4569_rt2.03	2.02999999999999	491.456871999999
Broad_HP_mz533.4206_rt2.04	2.04	533.420622699999
Broad_HP_mz152.0705_rt2.05	2.04999999999999	152.070496999999
Broad_HP_mz221.1382_rt2.19	2.19	221.1381509
Broad_HP_mz708.5111_rt2.28	2.27999999999999	708.511094599999
Broad_HP_mz380.3005_rt2.41	2.41	380.3004669
Broad_HP_mz211.1803_rt2.45	2.45	211.1803075
Broad_HP_mz566.4627_rt2.47	2.47	566.4626613
Broad_HP_mz195.0875_rt2.39	2.39	195.087507899999
Broad_HP_mz185.1171_rt2.58	2.58	185.1170816
Broad_HP_mz279.1801_rt3.06	3.06	279.1800547
Broad_HP_mz294.2426_rt3.68	3.68	294.242623999999
Broad_HP_mz742.5674_rt3.95	3.95	742.567378699999
Broad_HP_mz137.0709_rt3.99	3.99	137.070853099999
