sample_id	sample_type	sample_order	raw_file	extraction_date	acquisition_date	lc_column_id
11848021003	Sample	393	B0324_MoTrPAC_Tranche2_HumanMuscle_HP-11848021003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11496011003	Sample	394	B0325_MoTrPAC_Tranche2_HumanMuscle_HP-11496011003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11496021003	Sample	395	B0326_MoTrPAC_Tranche2_HumanMuscle_HP-11496021003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11875041003	Sample	396	B0327_MoTrPAC_Tranche2_HumanMuscle_HP-11875041003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11875011003	Sample	397	B0328_MoTrPAC_Tranche2_HumanMuscle_HP-11875011003.raw	2024-10-07	2024-10-11	186002015_01133320818721
12057041003	Sample	398	B0329_MoTrPAC_Tranche2_HumanMuscle_HP-12057041003.raw	2024-10-07	2024-10-11	186002015_01133320818721
12057011003	Sample	399	B0330_MoTrPAC_Tranche2_HumanMuscle_HP-12057011003.raw	2024-10-07	2024-10-11	186002015_01133320818721
12102041003	Sample	400	B0331_MoTrPAC_Tranche2_HumanMuscle_HP-12102041003.raw	2024-10-07	2024-10-11	186002015_01133320818721
12102011003	Sample	401	B0332_MoTrPAC_Tranche2_HumanMuscle_HP-12102011003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11776011003	Sample	402	B0333_MoTrPAC_Tranche2_HumanMuscle_HP-11776011003.raw	2024-10-07	2024-10-11	186002015_01133320818721
12090011003	Sample	403	B0334_MoTrPAC_Tranche2_HumanMuscle_HP-12090011003.raw	2024-10-07	2024-10-11	186002015_01133320818721
12090031003	Sample	404	B0335_MoTrPAC_Tranche2_HumanMuscle_HP-12090031003.raw	2024-10-07	2024-10-11	186002015_01133320818721
12091011003	Sample	405	B0336_MoTrPAC_Tranche2_HumanMuscle_HP-12091011003.raw	2024-10-07	2024-10-11	186002015_01133320818721
12091021003	Sample	406	B0337_MoTrPAC_Tranche2_HumanMuscle_HP-12091021003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11497041003	Sample	407	B0338_MoTrPAC_Tranche2_HumanMuscle_HP-11497041003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11497011003	Sample	408	B0339_MoTrPAC_Tranche2_HumanMuscle_HP-11497011003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11497031003	Sample	409	B0340_MoTrPAC_Tranche2_HumanMuscle_HP-11497031003.raw	2024-10-07	2024-10-11	186002015_01133320818721
QC_PREFA18	QC-DriftCorrection	410	B0340a_MoTrPAC_Tranche2_HumanMuscle_HP-PREFA18.raw	2024-10-01	2024-10-11	186002015_01133320818721
QC_PREFB18	QC-Pooled	411	B0340b_MoTrPAC_Tranche2_HumanMuscle_HP-PREFB18.raw	2024-10-01	2024-10-11	186002015_01133320818721
11497021003	Sample	412	B0341_MoTrPAC_Tranche2_HumanMuscle_HP-11497021003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11918041003	Sample	413	B0342_MoTrPAC_Tranche2_HumanMuscle_HP-11918041003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11918011003	Sample	414	B0343_MoTrPAC_Tranche2_HumanMuscle_HP-11918011003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11382011003	Sample	415	B0344_MoTrPAC_Tranche2_HumanMuscle_HP-11382011003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11382021003	Sample	416	B0345_MoTrPAC_Tranche2_HumanMuscle_HP-11382021003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11599011003	Sample	417	B0346_MoTrPAC_Tranche2_HumanMuscle_HP-11599011003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11599041003	Sample	418	B0347_MoTrPAC_Tranche2_HumanMuscle_HP-11599041003.raw	2024-10-07	2024-10-11	186002015_01133320818721
12159011003	Sample	419	B0348_MoTrPAC_Tranche2_HumanMuscle_HP-12159011003.raw	2024-10-07	2024-10-11	186002015_01133320818721
12159031003	Sample	420	B0349_MoTrPAC_Tranche2_HumanMuscle_HP-12159031003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11880031003	Sample	421	B0350_MoTrPAC_Tranche2_HumanMuscle_HP-11880031003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11880011003	Sample	422	B0351_MoTrPAC_Tranche2_HumanMuscle_HP-11880011003.raw	2024-10-07	2024-10-11	186002015_01133320818721
12172011003	Sample	423	B0352_MoTrPAC_Tranche2_HumanMuscle_HP-12172011003.raw	2024-10-07	2024-10-11	186002015_01133320818721
12172021003	Sample	424	B0353_MoTrPAC_Tranche2_HumanMuscle_HP-12172021003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11503031003	Sample	425	B0354_MoTrPAC_Tranche2_HumanMuscle_HP-11503031003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11503021003	Sample	426	B0355_MoTrPAC_Tranche2_HumanMuscle_HP-11503021003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11503041003	Sample	427	B0356_MoTrPAC_Tranche2_HumanMuscle_HP-11503041003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11503011003	Sample	428	B0357_MoTrPAC_Tranche2_HumanMuscle_HP-11503011003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11531041003	Sample	429	B0358_MoTrPAC_Tranche2_HumanMuscle_HP-11531041003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11531011003	Sample	430	B0359_MoTrPAC_Tranche2_HumanMuscle_HP-11531011003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11531031003	Sample	431	B0360_MoTrPAC_Tranche2_HumanMuscle_HP-11531031003.raw	2024-10-07	2024-10-11	186002015_01133320818721
QC_PREFA19	QC-DriftCorrection	432	B0360a_MoTrPAC_Tranche2_HumanMuscle_HP-PREFA19.raw	2024-10-01	2024-10-11	186002015_01133320818721
QC_PREFB19	QC-Pooled	433	B0360b_MoTrPAC_Tranche2_HumanMuscle_HP-PREFB19.raw	2024-10-01	2024-10-11	186002015_01133320818721
11531021003	Sample	434	B0361_MoTrPAC_Tranche2_HumanMuscle_HP-11531021003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11178011003	Sample	435	B0362_MoTrPAC_Tranche2_HumanMuscle_HP-11178011003.raw	2024-10-07	2024-10-11	186002015_01133320818721
11765011003	Sample	436	B0363_MoTrPAC_Tranche2_HumanMuscle_HP-11765011003.raw	2024-10-07	2024-10-12	186002015_01133320818721
12206021003	Sample	437	B0364_MoTrPAC_Tranche2_HumanMuscle_HP-12206021003.raw	2024-10-07	2024-10-12	186002015_01133320818721
12206011003	Sample	438	B0365_MoTrPAC_Tranche2_HumanMuscle_HP-12206011003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11837041003	Sample	439	B0366_MoTrPAC_Tranche2_HumanMuscle_HP-11837041003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11837011003	Sample	440	B0367_MoTrPAC_Tranche2_HumanMuscle_HP-11837011003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11634011003	Sample	441	B0368_MoTrPAC_Tranche2_HumanMuscle_HP-11634011003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11634041003	Sample	442	B0369_MoTrPAC_Tranche2_HumanMuscle_HP-11634041003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11686041003	Sample	443	B0370_MoTrPAC_Tranche2_HumanMuscle_HP-11686041003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11686011003	Sample	444	B0371_MoTrPAC_Tranche2_HumanMuscle_HP-11686011003.raw	2024-10-07	2024-10-12	186002015_01133320818721
12329041003	Sample	445	B0372_MoTrPAC_Tranche2_HumanMuscle_HP-12329041003.raw	2024-10-07	2024-10-12	186002015_01133320818721
12329011003	Sample	446	B0373_MoTrPAC_Tranche2_HumanMuscle_HP-12329011003.raw	2024-10-07	2024-10-12	186002015_01133320818721
12163011003	Sample	447	B0374_MoTrPAC_Tranche2_HumanMuscle_HP-12163011003.raw	2024-10-07	2024-10-12	186002015_01133320818721
12163031003	Sample	448	B0375_MoTrPAC_Tranche2_HumanMuscle_HP-12163031003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11949041003	Sample	449	B0376_MoTrPAC_Tranche2_HumanMuscle_HP-11949041003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11949011003	Sample	450	B0377_MoTrPAC_Tranche2_HumanMuscle_HP-11949011003.raw	2024-10-07	2024-10-12	186002015_01133320818721
12089011003	Sample	451	B0378_MoTrPAC_Tranche2_HumanMuscle_HP-12089011003.raw	2024-10-07	2024-10-12	186002015_01133320818721
12089041003	Sample	452	B0379_MoTrPAC_Tranche2_HumanMuscle_HP-12089041003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11886021003	Sample	453	B0380_MoTrPAC_Tranche2_HumanMuscle_HP-11886021003.raw	2024-10-07	2024-10-12	186002015_01133320818721
QC_PREFA20	QC-DriftCorrection	454	B0380a_MoTrPAC_Tranche2_HumanMuscle_HP-PREFA20.raw	2024-10-01	2024-10-12	186002015_01133320818721
QC_PREFB20	QC-Pooled	455	B0380b_MoTrPAC_Tranche2_HumanMuscle_HP-PREFB20.raw	2024-10-01	2024-10-12	186002015_01133320818721
11886011003	Sample	456	B0381_MoTrPAC_Tranche2_HumanMuscle_HP-11886011003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11079021003	Sample	457	B0382_MoTrPAC_Tranche2_HumanMuscle_HP-11079021003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11079041003	Sample	458	B0383_MoTrPAC_Tranche2_HumanMuscle_HP-11079041003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11079031003	Sample	459	B0384_MoTrPAC_Tranche2_HumanMuscle_HP-11079031003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11079011003	Sample	460	B0385_MoTrPAC_Tranche2_HumanMuscle_HP-11079011003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11842011003	Sample	461	B0386_MoTrPAC_Tranche2_HumanMuscle_HP-11842011003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11842021003	Sample	462	B0387_MoTrPAC_Tranche2_HumanMuscle_HP-11842021003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11849011003	Sample	463	B0388_MoTrPAC_Tranche2_HumanMuscle_HP-11849011003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11849031003	Sample	464	B0389_MoTrPAC_Tranche2_HumanMuscle_HP-11849031003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11498021003	Sample	465	B0390_MoTrPAC_Tranche2_HumanMuscle_HP-11498021003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11498041003	Sample	466	B0391_MoTrPAC_Tranche2_HumanMuscle_HP-11498041003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11498031003	Sample	467	B0392_MoTrPAC_Tranche2_HumanMuscle_HP-11498031003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11498011003	Sample	468	B0393_MoTrPAC_Tranche2_HumanMuscle_HP-11498011003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11871011003	Sample	469	B0394_MoTrPAC_Tranche2_HumanMuscle_HP-11871011003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11871021003	Sample	470	B0395_MoTrPAC_Tranche2_HumanMuscle_HP-11871021003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11619011003	Sample	471	B0396_MoTrPAC_Tranche2_HumanMuscle_HP-11619011003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11619021003	Sample	472	B0397_MoTrPAC_Tranche2_HumanMuscle_HP-11619021003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11619031003	Sample	473	B0398_MoTrPAC_Tranche2_HumanMuscle_HP-11619031003.raw	2024-10-07	2024-10-12	186002015_01133320818721
11619041003	Sample	474	B0399_MoTrPAC_Tranche2_HumanMuscle_HP-11619041003.raw	2024-10-07	2024-10-12	186002015_01133320818721
12411011003	Sample	475	B0400_MoTrPAC_Tranche2_HumanMuscle_HP-12411011003.raw	2024-10-07	2024-10-12	186002015_01133320818721
QC_PREFA21	QC-DriftCorrection	476	B0400a_MoTrPAC_Tranche2_HumanMuscle_HP-PREFA21.raw	2024-10-01	2024-10-12	186002015_01133320818721
QC_PREFB21	QC-Pooled	477	B0400b_MoTrPAC_Tranche2_HumanMuscle_HP-PREFB21.raw	2024-10-01	2024-10-12	186002015_01133320818721
12411031003	Sample	478	B0401_MoTrPAC_Tranche2_HumanMuscle_HP-12411031003.raw	2024-10-07	2024-10-12	186002015_01133320818721
12134041003	Sample	479	B0402_MoTrPAC_Tranche2_HumanMuscle_HP-12134041003.raw	2024-10-07	2024-10-12	186002015_01133320818721
12134011003	Sample	480	B0403_MoTrPAC_Tranche2_HumanMuscle_HP-12134011003.raw	2024-10-07	2024-10-13	186002015_01133320818721
12216011003	Sample	481	B0404_MoTrPAC_Tranche2_HumanMuscle_HP-12216011003.raw	2024-10-07	2024-10-13	186002015_01133320818721
12216041003	Sample	482	B0405_MoTrPAC_Tranche2_HumanMuscle_HP-12216041003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11604011003	Sample	483	B0406_MoTrPAC_Tranche2_HumanMuscle_HP-11604011003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11604021003	Sample	484	B0407_MoTrPAC_Tranche2_HumanMuscle_HP-11604021003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11604041003	Sample	485	B0408_MoTrPAC_Tranche2_HumanMuscle_HP-11604041003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11604031003	Sample	486	B0409_MoTrPAC_Tranche2_HumanMuscle_HP-11604031003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11032041003	Sample	487	B0410_MoTrPAC_Tranche2_HumanMuscle_HP-11032041003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11032011003	Sample	488	B0411_MoTrPAC_Tranche2_HumanMuscle_HP-11032011003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11032021003	Sample	489	B0412_MoTrPAC_Tranche2_HumanMuscle_HP-11032021003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11032031003	Sample	490	B0413_MoTrPAC_Tranche2_HumanMuscle_HP-11032031003.raw	2024-10-07	2024-10-13	186002015_01133320818721
12165031003	Sample	491	B0414_MoTrPAC_Tranche2_HumanMuscle_HP-12165031003.raw	2024-10-07	2024-10-13	186002015_01133320818721
12165011003	Sample	492	B0415_MoTrPAC_Tranche2_HumanMuscle_HP-12165011003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11676041003	Sample	493	B0416_MoTrPAC_Tranche2_HumanMuscle_HP-11676041003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11676011003	Sample	494	B0417_MoTrPAC_Tranche2_HumanMuscle_HP-11676011003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11877011003	Sample	495	B0418_MoTrPAC_Tranche2_HumanMuscle_HP-11877011003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11877021003	Sample	496	B0419_MoTrPAC_Tranche2_HumanMuscle_HP-11877021003.raw	2024-10-07	2024-10-13	186002015_01133320818721
12010041003	Sample	497	B0420_MoTrPAC_Tranche2_HumanMuscle_HP-12010041003.raw	2024-10-07	2024-10-13	186002015_01133320818721
QC_PREFA22	QC-DriftCorrection	498	B0420a_MoTrPAC_Tranche2_HumanMuscle_HP-PREFA22.raw	2024-10-01	2024-10-13	186002015_01133320818721
QC_PREFB22	QC-Pooled	499	B0420b_MoTrPAC_Tranche2_HumanMuscle_HP-PREFB22.raw	2024-10-01	2024-10-13	186002015_01133320818721
12010011003	Sample	500	B0421_MoTrPAC_Tranche2_HumanMuscle_HP-12010011003.raw	2024-10-07	2024-10-13	186002015_01133320818721
12000011003	Sample	501	B0422_MoTrPAC_Tranche2_HumanMuscle_HP-12000011003.raw	2024-10-07	2024-10-13	186002015_01133320818721
12000041003	Sample	502	B0423_MoTrPAC_Tranche2_HumanMuscle_HP-12000041003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11750011003	Sample	503	B0424_MoTrPAC_Tranche2_HumanMuscle_HP-11750011003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11750041003	Sample	504	B0425_MoTrPAC_Tranche2_HumanMuscle_HP-11750041003.raw	2024-10-07	2024-10-13	186002015_01133320818721
12061031003	Sample	505	B0426_MoTrPAC_Tranche2_HumanMuscle_HP-12061031003.raw	2024-10-07	2024-10-13	186002015_01133320818721
12061011003	Sample	506	B0427_MoTrPAC_Tranche2_HumanMuscle_HP-12061011003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11809041003	Sample	507	B0428_MoTrPAC_Tranche2_HumanMuscle_HP-11809041003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11809011003	Sample	508	B0429_MoTrPAC_Tranche2_HumanMuscle_HP-11809011003.raw	2024-10-07	2024-10-13	186002015_01133320818721
12003011003	Sample	509	B0430_MoTrPAC_Tranche2_HumanMuscle_HP-12003011003.raw	2024-10-07	2024-10-13	186002015_01133320818721
12003031003	Sample	510	B0431_MoTrPAC_Tranche2_HumanMuscle_HP-12003031003.raw	2024-10-07	2024-10-13	186002015_01133320818721
12482011003	Sample	511	B0432_MoTrPAC_Tranche2_HumanMuscle_HP-12482011003.raw	2024-10-07	2024-10-13	186002015_01133320818721
12482041003	Sample	512	B0433_MoTrPAC_Tranche2_HumanMuscle_HP-12482041003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11878011003	Sample	513	B0434_MoTrPAC_Tranche2_HumanMuscle_HP-11878011003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11878021003	Sample	514	B0435_MoTrPAC_Tranche2_HumanMuscle_HP-11878021003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11951011003	Sample	515	B0436_MoTrPAC_Tranche2_HumanMuscle_HP-11951011003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11951041003	Sample	516	B0437_MoTrPAC_Tranche2_HumanMuscle_HP-11951041003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11551031003	Sample	517	B0438_MoTrPAC_Tranche2_HumanMuscle_HP-11551031003.raw	2024-10-07	2024-10-13	186002015_01133320818721
11551011003	Sample	518	B0439_MoTrPAC_Tranche2_HumanMuscle_HP-11551011003.raw	2024-10-07	2024-10-13	186002015_01133320818721
QC_PREFA23	QC-DriftCorrection	519	B0439a_MoTrPAC_Tranche2_HumanMuscle_HP-PREFA23.raw	2024-10-01	2024-10-13	186002015_01133320818721
QC_PREFB23	QC-Pooled	520	B0439b_MoTrPAC_Tranche2_HumanMuscle_HP-PREFB23.raw	2024-10-01	2024-10-13	186002015_01133320818721
